hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,140,Sep-15,2015,September,37,10,2,5,2,1,0,HB,SRB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177,NULL,0,Transient,106.25,0,1,Check-Out,17-09-2015
Resort Hotel,1,147,Sep-15,2015,September,37,10,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,NULL,0,Contract,70.48,0,0,Canceled,25-08-2015
Resort Hotel,0,140,Sep-15,2015,September,37,10,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Transient,85,0,0,Check-Out,17-09-2015
Resort Hotel,0,97,Sep-15,2015,September,37,10,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Transient,83.5,0,0,Check-Out,17-09-2015
Resort Hotel,0,160,Sep-15,2015,September,37,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,48.88,0,0,Check-Out,17-09-2015
Resort Hotel,0,91,Sep-15,2015,September,37,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Transient,73.5,0,1,Check-Out,17-09-2015
Resort Hotel,0,111,Sep-15,2015,September,37,10,2,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,101.5,0,0,Check-Out,19-09-2015
Resort Hotel,1,80,Sep-15,2015,September,37,10,1,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,133,0,1,Canceled,15-07-2015
Resort Hotel,1,114,Sep-15,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,87.05,0,1,Canceled,22-05-2015
Resort Hotel,0,90,Sep-15,2015,September,37,10,2,8,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,118.2,1,1,Check-Out,20-09-2015
Resort Hotel,0,338,Sep-15,2015,September,37,10,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Contract,66.15,0,1,Check-Out,20-09-2015
Resort Hotel,0,167,Sep-15,2015,September,37,10,4,10,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Contract,50.15,0,2,Check-Out,24-09-2015
Resort Hotel,0,2,Sep-15,2015,September,37,11,0,1,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,112.42,0,1,Check-Out,12/9/2015
Resort Hotel,0,0,Sep-15,2015,September,37,11,0,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,131,1,0,Check-Out,12/9/2015
Resort Hotel,0,73,Sep-15,2015,September,37,11,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,251,NULL,0,Transient,68.5,0,0,Check-Out,12/9/2015
Resort Hotel,0,0,Sep-15,2015,September,37,11,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,142,NULL,0,Transient,104.8,0,0,Check-Out,12/9/2015
Resort Hotel,0,63,Sep-15,2015,September,37,11,0,1,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,117.9,0,3,Check-Out,12/9/2015
Resort Hotel,0,3,Sep-15,2015,September,37,11,0,1,1,0,0,BB,GBR,Corporate,Direct,0,0,0,A,D,0,No Deposit,NULL,59,0,Transient,134,0,0,Check-Out,12/9/2015
Resort Hotel,0,8,Sep-15,2015,September,37,11,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,113,0,0,Check-Out,13-09-2015
Resort Hotel,0,1,Sep-15,2015,September,37,11,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,138.5,0,0,Check-Out,13-09-2015
Resort Hotel,0,70,Sep-15,2015,September,37,11,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,146,1,0,Check-Out,13-09-2015
Resort Hotel,0,4,Sep-15,2015,September,37,11,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,133,1,0,Check-Out,13-09-2015
Resort Hotel,0,157,Sep-15,2015,September,37,11,1,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,F,0,No Deposit,240,NULL,0,Transient,153,0,1,Check-Out,14-09-2015
Resort Hotel,0,1,Sep-15,2015,September,37,11,1,2,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Group,131,1,0,Check-Out,14-09-2015
Resort Hotel,0,1,Sep-15,2015,September,37,11,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,NULL,0,Transient,135,1,1,Check-Out,14-09-2015
Resort Hotel,0,8,Sep-15,2015,September,37,11,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,111.2,0,2,Check-Out,16-09-2015
Resort Hotel,0,102,Sep-15,2015,September,37,11,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,57.5,0,0,Check-Out,18-09-2015
Resort Hotel,1,310,Sep-15,2015,September,37,11,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Contract,58.95,0,0,Canceled,21-07-2015
Resort Hotel,0,11,Sep-15,2015,September,37,11,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,77.11,0,0,Check-Out,18-09-2015
Resort Hotel,1,148,Sep-15,2015,September,37,11,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,97.99,0,0,Canceled,25-06-2015
Resort Hotel,0,165,Sep-15,2015,September,37,11,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,51.75,0,0,Check-Out,21-09-2015
Resort Hotel,1,101,Sep-15,2015,September,37,12,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,89,0,1,Canceled,23-06-2015
Resort Hotel,1,101,Sep-15,2015,September,37,12,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,153,0,1,Canceled,23-06-2015
Resort Hotel,0,9,Sep-15,2015,September,37,12,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,141.5,1,2,Check-Out,16-09-2015
Resort Hotel,1,172,Sep-15,2015,September,37,12,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient-Party,36,0,0,Canceled,6/8/2015
Resort Hotel,1,171,Sep-15,2015,September,37,12,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,59.13,0,1,Canceled,9/5/2015
Resort Hotel,0,143,Sep-15,2015,September,37,12,2,4,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,66.6,0,1,Check-Out,18-09-2015
Resort Hotel,1,145,Sep-15,2015,September,37,12,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,129,0,2,Canceled,8/9/2015
Resort Hotel,1,121,Sep-15,2015,September,37,12,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82,0,2,Canceled,26-08-2015
Resort Hotel,0,0,Sep-15,2015,September,37,12,2,5,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,275,NULL,0,Transient,58.05,0,0,Check-Out,19-09-2015
Resort Hotel,0,96,Sep-15,2015,September,37,12,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,95.86,0,0,Check-Out,19-09-2015
Resort Hotel,0,136,Sep-15,2015,September,37,12,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,68.45,0,1,Check-Out,19-09-2015
Resort Hotel,1,340,Sep-15,2015,September,37,12,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,NULL,0,Group,0,0,0,Canceled,2/1/2015
Resort Hotel,0,2,Sep-15,2015,September,37,12,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,E,F,0,No Deposit,250,NULL,0,Transient,131.14,0,0,Check-Out,19-09-2015
Resort Hotel,0,170,Sep-15,2015,September,37,12,6,12,2,0,0,HB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69,NULL,0,Contract,72.25,0,0,Check-Out,30-09-2015
Resort Hotel,0,149,Sep-15,2015,September,37,12,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,275,NULL,0,Transient,53.1,0,0,Check-Out,19-09-2015
Resort Hotel,0,0,Sep-15,2015,September,38,13,1,0,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,123,0,0,Check-Out,14-09-2015
Resort Hotel,1,127,Sep-15,2015,September,38,13,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,110.7,0,0,Canceled,20-05-2015
Resort Hotel,1,149,Sep-15,2015,September,38,13,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,73.8,0,1,Canceled,9/5/2015
Resort Hotel,0,19,Sep-15,2015,September,38,13,2,2,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,242,NULL,0,Transient,127.75,0,1,Check-Out,17-09-2015
Resort Hotel,1,12,Sep-15,2015,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,110.75,0,0,Canceled,9/9/2015
Resort Hotel,1,178,Sep-15,2015,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,91,0,1,Canceled,10/8/2015
Resort Hotel,0,12,Sep-15,2015,September,38,13,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,122.75,1,1,Check-Out,17-09-2015
Resort Hotel,1,178,Sep-15,2015,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,91,0,1,Canceled,10/8/2015
Resort Hotel,0,26,Sep-15,2015,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,NULL,NULL,0,Transient,132.6,1,2,Check-Out,18-09-2015
Resort Hotel,0,2,Sep-15,2015,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,124,1,0,Check-Out,18-09-2015
Resort Hotel,1,10,Sep-15,2015,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,138.6,0,0,Canceled,4/9/2015
Resort Hotel,1,120,Sep-15,2015,September,38,13,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,107,0,2,Canceled,31-07-2015
Resort Hotel,1,123,Sep-15,2015,September,38,13,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,70.2,0,1,Canceled,16-05-2015
Resort Hotel,0,137,Sep-15,2015,September,38,13,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,66.15,0,1,Check-Out,20-09-2015
Resort Hotel,0,104,Sep-15,2015,September,38,13,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Transient,93.21,0,0,Check-Out,20-09-2015
Resort Hotel,0,172,Sep-15,2015,September,38,13,3,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Contract,53.1,0,1,Check-Out,21-09-2015
Resort Hotel,0,305,Sep-15,2015,September,38,13,4,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Group,53.1,0,2,Check-Out,24-09-2015
Resort Hotel,0,83,Sep-15,2015,September,38,13,4,8,2,0,1,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,105,0,1,Check-Out,25-09-2015
Resort Hotel,0,173,Sep-15,2015,September,38,13,4,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,66.15,0,0,Check-Out,25-09-2015
Resort Hotel,1,94,Sep-15,2015,September,38,13,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Transient,79.5,0,0,Canceled,19-06-2015
Resort Hotel,0,118,Sep-15,2015,September,38,13,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,73.5,0,0,Check-Out,27-09-2015
Resort Hotel,0,156,Sep-15,2015,September,38,14,1,1,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,240,NULL,0,Transient,58.5,1,0,Check-Out,16-09-2015
Resort Hotel,0,21,Sep-15,2015,September,38,14,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,132,1,2,Check-Out,17-09-2015
Resort Hotel,1,17,Sep-15,2015,September,38,14,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,120,0,2,Canceled,3/9/2015
Resort Hotel,0,128,Sep-15,2015,September,38,14,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,NULL,0,Transient,73.5,1,1,Check-Out,19-09-2015
Resort Hotel,0,34,Sep-15,2015,September,38,14,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,2,No Deposit,241,NULL,0,Transient,212.83,1,2,Check-Out,19-09-2015
Resort Hotel,0,19,Sep-15,2015,September,38,14,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142,NULL,0,Transient,120.08,0,2,Check-Out,19-09-2015
Resort Hotel,1,108,Sep-15,2015,September,38,14,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,77.2,0,0,Canceled,20-08-2015
Resort Hotel,0,25,Sep-15,2015,September,38,14,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,160.8,0,2,Check-Out,19-09-2015
Resort Hotel,0,107,Sep-15,2015,September,38,14,1,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,76.67,0,1,Check-Out,20-09-2015
Resort Hotel,0,11,Sep-15,2015,September,38,14,1,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,100.5,0,1,Check-Out,20-09-2015
Resort Hotel,1,94,Sep-15,2015,September,38,14,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89,0,0,Canceled,21-07-2015
Resort Hotel,0,83,Sep-15,2015,September,38,14,3,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,95,0,1,Check-Out,22-09-2015
Resort Hotel,0,84,Sep-15,2015,September,38,14,4,10,2,0,0,HB,NLD,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,241,NULL,0,Transient,103.51,1,0,Check-Out,28-09-2015
Resort Hotel,0,135,Sep-15,2015,September,38,14,8,20,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,2,NULL,0,Contract,82,0,0,Check-Out,12/10/2015
Resort Hotel,0,11,Sep-15,2015,September,38,14,1,2,2,2,0,BB,IND,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,160,0,0,Check-Out,17-09-2015
Resort Hotel,0,5,Sep-15,2015,September,38,15,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,G,0,No Deposit,250,NULL,0,Transient,146,0,0,Check-Out,16-09-2015
Resort Hotel,1,175,Sep-15,2015,September,38,15,0,4,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,15,NULL,0,Transient-Party,0,0,0,Canceled,2/9/2015
Resort Hotel,1,105,Sep-15,2015,September,38,15,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,68.4,0,0,Canceled,17-08-2015
Resort Hotel,0,99,Sep-15,2015,September,38,15,0,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,NULL,0,Transient,55.79,0,0,Check-Out,20-09-2015
Resort Hotel,1,81,Sep-15,2015,September,38,15,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,103.8,0,1,Canceled,14-07-2015
Resort Hotel,0,152,Sep-15,2015,September,38,15,1,5,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,99,0,0,Check-Out,21-09-2015
Resort Hotel,1,103,Sep-15,2015,September,38,15,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,122.14,0,0,Canceled,28-08-2015
Resort Hotel,1,96,Sep-15,2015,September,38,15,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,90.14,0,0,Canceled,13-06-2015
Resort Hotel,1,81,Sep-15,2015,September,38,15,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,103.8,0,1,Canceled,14-07-2015
Resort Hotel,0,124,Sep-15,2015,September,38,15,2,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Transient,73.5,0,1,Check-Out,24-09-2015
Resort Hotel,0,354,Sep-15,2015,September,38,15,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,40,NULL,0,Contract,68.88,0,0,Check-Out,29-09-2015
Resort Hotel,1,116,Sep-15,2015,September,38,15,4,11,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74.53,0,0,Canceled,27-05-2015
Resort Hotel,0,119,Sep-15,2015,September,38,15,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,NULL,0,Transient,71.66,0,0,Check-Out,29-09-2015
Resort Hotel,0,1,Sep-15,2015,September,38,16,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,0,1,Check-Out,17-09-2015
Resort Hotel,0,0,Sep-15,2015,September,38,16,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,0,1,Check-Out,17-09-2015
Resort Hotel,0,5,Sep-15,2015,September,38,16,0,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.6,1,2,Check-Out,17-09-2015
Resort Hotel,0,0,Sep-15,2015,September,38,16,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient,8,1,0,Check-Out,17-09-2015
Resort Hotel,0,46,Sep-15,2015,September,38,16,0,1,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,251,NULL,0,Transient,62,0,0,Check-Out,17-09-2015
Resort Hotel,0,0,Sep-15,2015,September,38,16,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,79,1,1,Check-Out,17-09-2015
Resort Hotel,0,0,Sep-15,2015,September,38,16,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,65,0,0,Check-Out,17-09-2015
Resort Hotel,0,0,Sep-15,2015,September,38,16,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,58.5,0,1,Check-Out,17-09-2015
Resort Hotel,0,6,Sep-15,2015,September,38,16,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,NULL,204,0,Transient,55,0,0,Check-Out,18-09-2015
Resort Hotel,0,44,Sep-15,2015,September,38,16,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,0,2,Check-Out,18-09-2015
Resort Hotel,0,42,Sep-15,2015,September,38,16,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,86,1,1,Check-Out,19-09-2015
Resort Hotel,1,64,Sep-15,2015,September,38,16,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,129,0,1,Canceled,15-07-2015
Resort Hotel,0,65,Sep-15,2015,September,38,16,0,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,129,0,2,Check-Out,19-09-2015
Resort Hotel,0,93,Sep-15,2015,September,38,16,0,3,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,129,1,1,Check-Out,19-09-2015
Resort Hotel,0,72,Sep-15,2015,September,38,16,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,83,0,0,Check-Out,19-09-2015
Resort Hotel,0,42,Sep-15,2015,September,38,16,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,74,0,0,Check-Out,19-09-2015
Resort Hotel,1,65,Sep-15,2015,September,38,16,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,77.75,0,1,Canceled,17-08-2015
Resort Hotel,1,121,Sep-15,2015,September,38,16,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,74,0,0,Canceled,19-05-2015
Resort Hotel,0,104,Sep-15,2015,September,38,16,1,4,2,0,0,BB,CHL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.6,0,0,Check-Out,21-09-2015
Resort Hotel,0,1,Sep-15,2015,September,38,16,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,150.25,0,0,Check-Out,20-09-2015
Resort Hotel,0,56,Sep-15,2015,September,38,16,1,4,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,92,1,2,Check-Out,21-09-2015
Resort Hotel,0,114,Sep-15,2015,September,38,16,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,85.5,0,0,Check-Out,23-09-2015
Resort Hotel,0,85,Sep-15,2015,September,38,16,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,71.2,0,1,Check-Out,23-09-2015
Resort Hotel,1,65,Sep-15,2015,September,38,16,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,81.5,0,1,Canceled,20-07-2015
Resort Hotel,0,85,Sep-15,2015,September,38,16,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,71.2,0,1,Check-Out,23-09-2015
Resort Hotel,1,95,Sep-15,2015,September,38,16,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89,0,0,Canceled,31-07-2015
Resort Hotel,1,97,Sep-15,2015,September,38,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89,0,1,Canceled,10/9/2015
Resort Hotel,1,97,Sep-15,2015,September,38,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.6,0,1,Canceled,13-06-2015
Resort Hotel,0,6,Sep-15,2015,September,38,17,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Contract,71.2,1,0,Check-Out,18-09-2015
Resort Hotel,0,78,Sep-15,2015,September,38,17,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.6,1,2,Check-Out,19-09-2015
Resort Hotel,0,1,Sep-15,2015,September,38,17,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,0,0,2,Check-Out,17-09-2015
Resort Hotel,0,50,Sep-15,2015,September,38,17,0,1,2,0,0,BB,EST,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,111,1,2,Check-Out,18-09-2015
Resort Hotel,0,0,Sep-15,2015,September,38,17,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,H,H,1,No Deposit,NULL,NULL,0,Transient,106.2,1,0,Check-Out,18-09-2015
Resort Hotel,1,105,Sep-15,2015,September,38,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,83,0,0,Canceled,15-09-2015
Resort Hotel,0,110,Sep-15,2015,September,38,17,1,3,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient-Party,65,0,0,Check-Out,21-09-2015
